"Category","Group","Database","a","b","c","d","Odds ratio","p-value","q-value","Product"
"clust_0029","group7","ortho_id",1,1437,57,77770,0.949468903371193,1,1,"4-hydroxybenzoate polyprenyltransferase and related prenyltransferases"
"clust_0029","group5","ortho_id",35,43215,23,35992,1.26738901165053,0.429470012798147,1,"4-hydroxybenzoate polyprenyltransferase and related prenyltransferases"
"clust_0029","group1","ortho_id",1,3077,57,76130,0.434066878663971,0.728636625361134,1,"4-hydroxybenzoate polyprenyltransferase and related prenyltransferases"
"clust_0029","group2","ortho_id",3,4784,55,74423,0.848542202995633,1,1,"4-hydroxybenzoate polyprenyltransferase and related prenyltransferases"
"clust_0029","group3","ortho_id",11,15419,47,63788,0.968221166262414,1,1,"4-hydroxybenzoate polyprenyltransferase and related prenyltransferases"
"clust_0030","group6","ortho_id",5,9262,53,69945,0.712439191604814,0.680756209018038,1,"Multiple sugar ABC transporter, membrane-spanning permease protein MsmG"
"clust_0030","group4","ortho_id",2,2013,56,77194,1.36953610534849,0.660158689885488,1,"Multiple sugar ABC transporter, membrane-spanning permease protein MsmG"
"clust_0030","group1","ortho_id",1,3077,57,76130,0.434066878663971,0.728636625361134,1,"Multiple sugar ABC transporter, membrane-spanning permease protein MsmG"
"clust_0030","group2","ortho_id",3,4784,55,74423,0.848542202995633,1,1,"Multiple sugar ABC transporter, membrane-spanning permease protein MsmG"
"clust_0030","group5","ortho_id",35,43215,23,35992,1.26738901165053,0.429470012798147,1,"Multiple sugar ABC transporter, membrane-spanning permease protein MsmG"
"clust_0030","group7","ortho_id",1,1437,57,77770,0.949468903371193,1,1,"Multiple sugar ABC transporter, membrane-spanning permease protein MsmG"
"clust_0030","group3","ortho_id",11,15419,47,63788,0.968221166262414,1,1,"Multiple sugar ABC transporter, membrane-spanning permease protein MsmG"
"clust_0031","group6","ortho_id",5,9262,53,69945,0.712439191604814,0.680756209018038,1,"Multiple sugar ABC transporter, membrane-spanning permease protein MsmF"
"clust_0031","group4","ortho_id",2,2013,56,77194,1.36953610534849,0.660158689885488,1,"Multiple sugar ABC transporter, membrane-spanning permease protein MsmF"
"clust_0031","group1","ortho_id",1,3077,57,76130,0.434066878663971,0.728636625361134,1,"Multiple sugar ABC transporter, membrane-spanning permease protein MsmF"
"clust_0031","group2","ortho_id",3,4784,55,74423,0.848542202995633,1,1,"Multiple sugar ABC transporter, membrane-spanning permease protein MsmF"
"clust_0031","group5","ortho_id",35,43215,23,35992,1.26738901165053,0.429470012798147,1,"Multiple sugar ABC transporter, membrane-spanning permease protein MsmF"
"clust_0031","group7","ortho_id",1,1437,57,77770,0.949468903371193,1,1,"Multiple sugar ABC transporter, membrane-spanning permease protein MsmF"
"clust_0031","group3","ortho_id",11,15419,47,63788,0.968221166262414,1,1,"Multiple sugar ABC transporter, membrane-spanning permease protein MsmF"
"clust_0032","group4","ortho_id",1,2014,56,77194,0.684442973634417,1,1,"Pyruvate formate-lyase (EC 2.3.1.54)"
"clust_0032","group3","ortho_id",8,15422,49,63786,0.675278833215173,0.401740178350517,1,"Pyruvate formate-lyase (EC 2.3.1.54)"
"clust_0032","group2","ortho_id",3,4784,54,74424,0.864268105142053,1,1,"Pyruvate formate-lyase (EC 2.3.1.54)"
"clust_0032","group6","ortho_id",5,9262,52,69946,0.72615016684569,0.678978899505595,1,"Pyruvate formate-lyase (EC 2.3.1.54)"
"clust_0032","group7","ortho_id",1,1437,56,77771,0.966435933072748,1,1,"Pyruvate formate-lyase (EC 2.3.1.54)"
"clust_0032","group5","ortho_id",37,43213,20,35995,1.54097696000504,0.142795660010712,0.66061536470612,"Pyruvate formate-lyase (EC 2.3.1.54)"
"clust_0032","group1","ortho_id",2,3076,55,76132,0.900012464859391,1,1,"Pyruvate formate-lyase (EC 2.3.1.54)"
"clust_0033","group6","ortho_id",5,9262,52,69946,0.72615016684569,0.678978899505595,1,"5,10-methylenetetrahydrofolate reductase (EC 1.5.1.20)"
"clust_0033","group2","ortho_id",3,4784,54,74424,0.864268105142053,1,1,"5,10-methylenetetrahydrofolate reductase (EC 1.5.1.20)"
"clust_0033","group3","ortho_id",8,15422,49,63786,0.675278833215173,0.401740178350517,1,"5,10-methylenetetrahydrofolate reductase (EC 1.5.1.20)"
"clust_0033","group7","ortho_id",1,1437,56,77771,0.966435933072748,1,1,"5,10-methylenetetrahydrofolate reductase (EC 1.5.1.20)"
"clust_0033","group1","ortho_id",2,3076,55,76132,0.900012464859391,1,1,"5,10-methylenetetrahydrofolate reductase (EC 1.5.1.20)"
"clust_0033","group4","ortho_id",1,2014,56,77194,0.684442973634417,1,1,"5,10-methylenetetrahydrofolate reductase (EC 1.5.1.20)"
"clust_0033","group5","ortho_id",37,43213,20,35995,1.54097696000504,0.142795660010712,0.66061536470612,"5,10-methylenetetrahydrofolate reductase (EC 1.5.1.20)"
"clust_0034","group2","ortho_id",3,4784,54,74424,0.864268105142053,1,1,"Hydroxymethylpyrimidine phosphate kinase ThiD (EC 2.7.4.7)"
"clust_0034","group1","ortho_id",2,3076,55,76132,0.900012464859391,1,1,"Hydroxymethylpyrimidine phosphate kinase ThiD (EC 2.7.4.7)"
"clust_0034","group5","ortho_id",36,43214,21,35994,1.42786150041645,0.231058523372037,0.829840417660967,"Hydroxymethylpyrimidine phosphate kinase ThiD (EC 2.7.4.7)"
"clust_0034","group7","ortho_id",2,1436,55,77772,1.96938788159487,0.276881826663684,0.935467707108025,"Hydroxymethylpyrimidine phosphate kinase ThiD (EC 2.7.4.7)"
"clust_0034","group3","ortho_id",8,15422,49,63786,0.675278833215173,0.401740178350517,1,"Hydroxymethylpyrimidine phosphate kinase ThiD (EC 2.7.4.7)"
"clust_0034","group4","ortho_id",1,2014,56,77194,0.684442973634417,1,1,"Hydroxymethylpyrimidine phosphate kinase ThiD (EC 2.7.4.7)"
"clust_0034","group6","ortho_id",5,9262,52,69946,0.72615016684569,0.678978899505595,1,"Hydroxymethylpyrimidine phosphate kinase ThiD (EC 2.7.4.7)"
"clust_0035","group5","ortho_id",35,43215,21,35994,1.38816730637737,0.282865505417174,0.954192969230744,"SSU ribosomal protein S18p @ SSU ribosomal protein S18p, zinc-independent"
"clust_0035","group4","ortho_id",1,2014,55,77195,0.696896360517096,1,1,"SSU ribosomal protein S18p @ SSU ribosomal protein S18p, zinc-independent"
"clust_0035","group2","ortho_id",4,4783,52,74426,1.19695932723505,0.580718780685919,1,"SSU ribosomal protein S18p @ SSU ribosomal protein S18p, zinc-independent"
"clust_0035","group7","ortho_id",1,1437,55,77772,0.984019934942257,1,1,"SSU ribosomal protein S18p @ SSU ribosomal protein S18p, zinc-independent"
"clust_0035","group6","ortho_id",5,9262,51,69947,0.740398822920606,0.677875505828354,1,"SSU ribosomal protein S18p @ SSU ribosomal protein S18p, zinc-independent"
"clust_0035","group1","ortho_id",2,3076,54,76133,0.916691357849972,1,1,"SSU ribosomal protein S18p @ SSU ribosomal protein S18p, zinc-independent"
"clust_0035","group3","ortho_id",8,15422,48,63787,0.689357383058382,0.400029066978799,1,"SSU ribosomal protein S18p @ SSU ribosomal protein S18p, zinc-independent"
"clust_0036","group4","ortho_id",1,2014,55,77195,0.696896360517096,1,1,"LSU ribosomal protein L35p"
"clust_0036","group7","ortho_id",1,1437,55,77772,0.984019934942257,1,1,"LSU ribosomal protein L35p"
"clust_0036","group6","ortho_id",7,9260,49,69949,1.07915312549662,0.83444194121329,1,"LSU ribosomal protein L35p"
"clust_0036","group2","ortho_id",3,4784,53,74425,0.880587390897674,1,1,"LSU ribosomal protein L35p"
"clust_0036","group3","ortho_id",8,15422,48,63787,0.689357383058382,0.400029066978799,1,"LSU ribosomal protein L35p"
"clust_0036","group5","ortho_id",34,43216,22,35993,1.28714609776497,0.420947511156625,1,"LSU ribosomal protein L35p"
"clust_0036","group1","ortho_id",2,3076,54,76133,0.916691357849972,1,1,"LSU ribosomal protein L35p"
"clust_0037","group2","ortho_id",3,4784,53,74425,0.880587390897674,1,1,"rRNA small subunit methyltransferase I"
"clust_0037","group7","ortho_id",1,1437,55,77772,0.984019934942257,1,1,"rRNA small subunit methyltransferase I"
"clust_0037","group5","ortho_id",36,43214,20,35995,1.49929491818729,0.179020816512831,0.779851157455614,"rRNA small subunit methyltransferase I"
"clust_0037","group1","ortho_id",2,3076,54,76133,0.916691357849972,1,1,"rRNA small subunit methyltransferase I"
"clust_0037","group4","ortho_id",1,2014,55,77195,0.696896360517096,1,1,"rRNA small subunit methyltransferase I"
"clust_0037","group3","ortho_id",8,15422,48,63787,0.689357383058382,0.400029066978799,1,"rRNA small subunit methyltransferase I"
"clust_0037","group6","ortho_id",5,9262,51,69947,0.740398822920606,0.677875505828354,1,"rRNA small subunit methyltransferase I"
"clust_0038","group7","ortho_id",1,1437,55,77772,0.984019934942257,1,1,"Oxygen-insensitive NADPH nitroreductase (EC 1.-.-.-)"
"clust_0038","group2","ortho_id",3,4784,53,74425,0.880587390897674,1,1,"Oxygen-insensitive NADPH nitroreductase (EC 1.-.-.-)"
"clust_0038","group1","ortho_id",2,3076,54,76133,0.916691357849972,1,1,"Oxygen-insensitive NADPH nitroreductase (EC 1.-.-.-)"
"clust_0038","group5","ortho_id",36,43214,20,35995,1.49929491818729,0.179020816512831,0.779851157455614,"Oxygen-insensitive NADPH nitroreductase (EC 1.-.-.-)"
"clust_0038","group4","ortho_id",1,2014,55,77195,0.696896360517096,1,1,"Oxygen-insensitive NADPH nitroreductase (EC 1.-.-.-)"
"clust_0038","group6","ortho_id",5,9262,51,69947,0.740398822920606,0.677875505828354,1,"Oxygen-insensitive NADPH nitroreductase (EC 1.-.-.-)"
"clust_0038","group3","ortho_id",8,15422,48,63787,0.689357383058382,0.400029066978799,1,"Oxygen-insensitive NADPH nitroreductase (EC 1.-.-.-)"
"clust_0039","group5","ortho_id",36,43214,20,35995,1.49929491818729,0.179020816512831,0.779851157455614,"Ribulose-phosphate 3-epimerase (EC 5.1.3.1)"
"clust_0039","group1","ortho_id",2,3076,54,76133,0.916691357849972,1,1,"Ribulose-phosphate 3-epimerase (EC 5.1.3.1)"
"clust_0039","group2","ortho_id",3,4784,53,74425,0.880587390897674,1,1,"Ribulose-phosphate 3-epimerase (EC 5.1.3.1)"
"clust_0039","group4","ortho_id",1,2014,55,77195,0.696896360517096,1,1,"Ribulose-phosphate 3-epimerase (EC 5.1.3.1)"
"clust_0039","group6","ortho_id",5,9262,51,69947,0.740398822920606,0.677875505828354,1,"Ribulose-phosphate 3-epimerase (EC 5.1.3.1)"
"clust_0039","group3","ortho_id",8,15422,48,63787,0.689357383058382,0.400029066978799,1,"Ribulose-phosphate 3-epimerase (EC 5.1.3.1)"
"clust_0039","group7","ortho_id",1,1437,55,77772,0.984019934942257,1,1,"Ribulose-phosphate 3-epimerase (EC 5.1.3.1)"
"clust_0040","group5","ortho_id",36,43214,20,35995,1.49929491818729,0.179020816512831,0.779851157455614,"ATP binding protein of ABC transporter"
"clust_0040","group4","ortho_id",1,2014,55,77195,0.696896360517096,1,1,"ATP binding protein of ABC transporter"
"clust_0040","group6","ortho_id",5,9262,51,69947,0.740398822920606,0.677875505828354,1,"ATP binding protein of ABC transporter"
"clust_0040","group1","ortho_id",2,3076,54,76133,0.916691357849972,1,1,"ATP binding protein of ABC transporter"
"clust_0040","group2","ortho_id",3,4784,53,74425,0.880587390897674,1,1,"ATP binding protein of ABC transporter"
"clust_0040","group7","ortho_id",1,1437,55,77772,0.984019934942257,1,1,"ATP binding protein of ABC transporter"
"clust_0040","group3","ortho_id",8,15422,48,63787,0.689357383058382,0.400029066978799,1,"ATP binding protein of ABC transporter"
"clust_0041","group6","ortho_id",5,9262,51,69947,0.740398822920606,0.677875505828354,1,"ATPase, AAA family"
"clust_0041","group7","ortho_id",1,1437,55,77772,0.984019934942257,1,1,"ATPase, AAA family"
"clust_0041","group1","ortho_id",2,3076,54,76133,0.916691357849972,1,1,"ATPase, AAA family"
"clust_0041","group2","ortho_id",3,4784,53,74425,0.880587390897674,1,1,"ATPase, AAA family"
"clust_0041","group5","ortho_id",36,43214,20,35995,1.49929491818729,0.179020816512831,0.779851157455614,"ATPase, AAA family"
"clust_0041","group3","ortho_id",8,15422,48,63787,0.689357383058382,0.400029066978799,1,"ATPase, AAA family"
"clust_0041","group4","ortho_id",1,2014,55,77195,0.696896360517096,1,1,"ATPase, AAA family"
"clust_0042","group5","ortho_id",36,43214,20,35995,1.49929491818729,0.179020816512831,0.779851157455614,"Putative coproporphyrinogen III oxidase of BS HemN-type, oxygen-independent (EC 1.3.99.22), in heat shock gene cluster"
"clust_0042","group2","ortho_id",3,4784,53,74425,0.880587390897674,1,1,"Putative coproporphyrinogen III oxidase of BS HemN-type, oxygen-independent (EC 1.3.99.22), in heat shock gene cluster"
"clust_0042","group1","ortho_id",2,3076,54,76133,0.916691357849972,1,1,"Putative coproporphyrinogen III oxidase of BS HemN-type, oxygen-independent (EC 1.3.99.22), in heat shock gene cluster"
"clust_0042","group7","ortho_id",1,1437,55,77772,0.984019934942257,1,1,"Putative coproporphyrinogen III oxidase of BS HemN-type, oxygen-independent (EC 1.3.99.22), in heat shock gene cluster"
"clust_0042","group4","ortho_id",1,2014,55,77195,0.696896360517096,1,1,"Putative coproporphyrinogen III oxidase of BS HemN-type, oxygen-independent (EC 1.3.99.22), in heat shock gene cluster"
"clust_0042","group6","ortho_id",5,9262,51,69947,0.740398822920606,0.677875505828354,1,"Putative coproporphyrinogen III oxidase of BS HemN-type, oxygen-independent (EC 1.3.99.22), in heat shock gene cluster"
"clust_0042","group3","ortho_id",8,15422,48,63787,0.689357383058382,0.400029066978799,1,"Putative coproporphyrinogen III oxidase of BS HemN-type, oxygen-independent (EC 1.3.99.22), in heat shock gene cluster"
"clust_0043","group5","ortho_id",36,43214,20,35995,1.49929491818729,0.179020816512831,0.779851157455614,"Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3)"
"clust_0043","group2","ortho_id",3,4784,53,74425,0.880587390897674,1,1,"Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3)"
"clust_0043","group4","ortho_id",1,2014,55,77195,0.696896360517096,1,1,"Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3)"
"clust_0043","group1","ortho_id",2,3076,54,76133,0.916691357849972,1,1,"Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3)"
"clust_0043","group6","ortho_id",5,9262,51,69947,0.740398822920606,0.677875505828354,1,"Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3)"
"clust_0043","group7","ortho_id",1,1437,55,77772,0.984019934942257,1,1,"Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3)"
"clust_0043","group3","ortho_id",8,15422,48,63787,0.689357383058382,0.400029066978799,1,"Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3)"
"clust_0044","group5","ortho_id",36,43214,20,35995,1.49929491818729,0.179020816512831,0.779851157455614,"YcfF/hinT protein: a purine nucleoside phosphoramidase"
"clust_0044","group4","ortho_id",1,2014,55,77195,0.696896360517096,1,1,"YcfF/hinT protein: a purine nucleoside phosphoramidase"
"clust_0044","group2","ortho_id",3,4784,53,74425,0.880587390897674,1,1,"YcfF/hinT protein: a purine nucleoside phosphoramidase"
"clust_0044","group6","ortho_id",5,9262,51,69947,0.740398822920606,0.677875505828354,1,"YcfF/hinT protein: a purine nucleoside phosphoramidase"
"clust_0044","group1","ortho_id",2,3076,54,76133,0.916691357849972,1,1,"YcfF/hinT protein: a purine nucleoside phosphoramidase"
"clust_0044","group7","ortho_id",1,1437,55,77772,0.984019934942257,1,1,"YcfF/hinT protein: a purine nucleoside phosphoramidase"
"clust_0044","group3","ortho_id",8,15422,48,63787,0.689357383058382,0.400029066978799,1,"YcfF/hinT protein: a purine nucleoside phosphoramidase"
"clust_0045","group5","ortho_id",36,43214,20,35995,1.49929491818729,0.179020816512831,0.779851157455614,"Chloride channel protein"
"clust_0045","group4","ortho_id",1,2014,55,77195,0.696896360517096,1,1,"Chloride channel protein"
"clust_0045","group6","ortho_id",5,9262,51,69947,0.740398822920606,0.677875505828354,1,"Chloride channel protein"
"clust_0045","group2","ortho_id",3,4784,53,74425,0.880587390897674,1,1,"Chloride channel protein"
"clust_0045","group3","ortho_id",8,15422,48,63787,0.689357383058382,0.400029066978799,1,"Chloride channel protein"
"clust_0045","group7","ortho_id",1,1437,55,77772,0.984019934942257,1,1,"Chloride channel protein"
"clust_0045","group1","ortho_id",2,3076,54,76133,0.916691357849972,1,1,"Chloride channel protein"
"clust_0046","group5","ortho_id",35,43215,21,35994,1.38816730637737,0.282865505417174,0.954192969230744,"Methionine ABC transporter ATP-binding protein"
"clust_0046","group3","ortho_id",8,15422,48,63787,0.689357383058382,0.400029066978799,1,"Methionine ABC transporter ATP-binding protein"
"clust_0046","group4","ortho_id",1,2014,55,77195,0.696896360517096,1,1,"Methionine ABC transporter ATP-binding protein"
"clust_0046","group2","ortho_id",3,4784,53,74425,0.880587390897674,1,1,"Methionine ABC transporter ATP-binding protein"
"clust_0046","group6","ortho_id",5,9262,51,69947,0.740398822920606,0.677875505828354,1,"Methionine ABC transporter ATP-binding protein"
"clust_0046","group1","ortho_id",2,3076,54,76133,0.916691357849972,1,1,"Methionine ABC transporter ATP-binding protein"
"clust_0046","group7","ortho_id",2,1436,54,77773,2.00588142010081,0.270146104480481,0.919237945271636,"Methionine ABC transporter ATP-binding protein"
"clust_0047","group5","ortho_id",36,43214,20,35995,1.49929491818729,0.179020816512831,0.779851157455614,"Cell division protein FtsK"
"clust_0047","group2","ortho_id",3,4784,53,74425,0.880587390897674,1,1,"Cell division protein FtsK"
"clust_0047","group1","ortho_id",2,3076,54,76133,0.916691357849972,1,1,"Cell division protein FtsK"
"clust_0047","group4","ortho_id",1,2014,55,77195,0.696896360517096,1,1,"Cell division protein FtsK"
"clust_0047","group6","ortho_id",5,9262,51,69947,0.740398822920606,0.677875505828354,1,"Cell division protein FtsK"
"clust_0047","group3","ortho_id",8,15422,48,63787,0.689357383058382,0.400029066978799,1,"Cell division protein FtsK"
"clust_0047","group7","ortho_id",1,1437,55,77772,0.984019934942257,1,1,"Cell division protein FtsK"
"clust_0048","group2","ortho_id",3,4784,53,74425,0.880587390897674,1,1,"Methylase of polypeptide chain release factors"
"clust_0048","group1","ortho_id",2,3076,54,76133,0.916691357849972,1,1,"Methylase of polypeptide chain release factors"
"clust_0048","group4","ortho_id",1,2014,55,77195,0.696896360517096,1,1,"Methylase of polypeptide chain release factors"
"clust_0048","group6","ortho_id",5,9262,51,69947,0.740398822920606,0.677875505828354,1,"Methylase of polypeptide chain release factors"
"clust_0048","group3","ortho_id",8,15422,48,63787,0.689357383058382,0.400029066978799,1,"Methylase of polypeptide chain release factors"
