"Category","Group","Database","a","b","c","d","Odds ratio","p-value","q-value","Product"
"clust_0892","group6","ortho_id",0,9267,37,69961,0,0.0184111064825164,0.175887954778899,"Aspartate-semialdehyde dehydrogenase (EC 1.2.1.11)"
"clust_0893","group5","ortho_id",28,43222,9,36006,2.59159772063313,0.0122489536501992,0.129353896395184,"COG2186: Transcriptional regulators"
"clust_0893","group6","ortho_id",0,9267,37,69961,0,0.0184111064825164,0.175887954778899,"COG2186: Transcriptional regulators"
"clust_0894","group5","ortho_id",28,43222,9,36006,2.59159772063313,0.0122489536501992,0.129353896395184,"Putative transport system secreted protein"
"clust_0894","group6","ortho_id",0,9267,37,69961,0,0.0184111064825164,0.175887954778899,"Putative transport system secreted protein"
"clust_0895","group5","ortho_id",13,43237,24,35991,0.450891361654991,0.0203528817520158,0.182606511250183,"Multiple sugar ABC transporter, membrane-spanning permease protein MsmG"
"clust_0896","group5","ortho_id",0,43250,36,35979,0,4.59539870851889e-13,1.65592639462196e-09,"Beta-galactosidase (EC 3.2.1.23)"
"clust_0896","group3","ortho_id",16,15414,20,63815,3.31219352906492,0.000561964236091383,0.011243098174386,"Beta-galactosidase (EC 3.2.1.23)"
"clust_0896","group6","ortho_id",10,9257,26,69972,2.90718827410235,0.00680998276162057,0.0813460592788643,"Beta-galactosidase (EC 3.2.1.23)"
"clust_0896","group1","ortho_id",4,3074,32,76155,3.09663354931925,0.0498696789146917,0.344257887799567,"Beta-galactosidase (EC 3.2.1.23)"
"clust_0897","group3","ortho_id",0,15430,36,63799,0,0.000973447069606814,0.0168063610900172,"FIG00671990: hypothetical protein"
"clust_0897","group5","ortho_id",36,43214,0,36015,Inf,3.55845088179053e-10,3.88397439650123e-07,"FIG00671990: hypothetical protein"
"clust_0897","group6","ortho_id",0,9267,36,69962,0,0.018178214119048,0.175887954778899,"FIG00671990: hypothetical protein"
"clust_0898","group3","ortho_id",0,15430,36,63799,0,0.000973447069606814,0.0168063610900172,"hypothetical protein"
"clust_0898","group5","ortho_id",36,43214,0,36015,Inf,3.55845088179053e-10,3.88397439650123e-07,"hypothetical protein"
"clust_0898","group6","ortho_id",0,9267,36,69962,0,0.018178214119048,0.175887954778899,"hypothetical protein"
"clust_0899","group5","ortho_id",30,43220,6,36009,4.16563950679898,0.000358292246518582,0.00762452483388723,"Sugar ABC transporter, periplasmic sugar-binding protein"
"clust_0899","group3","ortho_id",1,15429,35,63800,0.118146343970289,0.00584297519824235,0.071602630408526,"Sugar ABC transporter, periplasmic sugar-binding protein"
"clust_0900","group5","ortho_id",30,43220,6,36009,4.16563950679898,0.000358292246518582,0.00762452483388723,"FIG00672402: hypothetical protein"
"clust_0900","group3","ortho_id",0,15430,36,63799,0,0.000973447069606814,0.0168063610900172,"FIG00672402: hypothetical protein"
"clust_0900","group6","ortho_id",0,9267,36,69962,0,0.018178214119048,0.175887954778899,"FIG00672402: hypothetical protein"
"clust_0901","group5","ortho_id",35,43215,1,36014,29.1676325522115,1.65379276133652e-08,5.36341530429047e-06,"COG0847: DNA polymerase III, epsilon subunit and related 3'-5' exonucleases"
"clust_0901","group3","ortho_id",0,15430,36,63799,0,0.000973447069606814,0.0168063610900172,"COG0847: DNA polymerase III, epsilon subunit and related 3'-5' exonucleases"
"clust_0901","group6","ortho_id",0,9267,36,69962,0,0.018178214119048,0.175887954778899,"COG0847: DNA polymerase III, epsilon subunit and related 3'-5' exonucleases"
"clust_0902","group5","ortho_id",35,43215,1,36014,29.1676325522115,1.65379276133652e-08,5.36341530429047e-06,"Sodium/dicarboxylate symporter"
"clust_0902","group3","ortho_id",0,15430,36,63799,0,0.000973447069606814,0.0168063610900172,"Sodium/dicarboxylate symporter"
"clust_0902","group6","ortho_id",0,9267,36,69962,0,0.018178214119048,0.175887954778899,"Sodium/dicarboxylate symporter"
"clust_0903","group5","ortho_id",35,43215,1,36014,29.1676325522115,1.65379276133652e-08,5.36341530429047e-06,"Serine acetyltransferase (EC 2.3.1.30)"
"clust_0903","group6","ortho_id",0,9267,36,69962,0,0.018178214119048,0.175887954778899,"Serine acetyltransferase (EC 2.3.1.30)"
"clust_0903","group3","ortho_id",0,15430,36,63799,0,0.000973447069606814,0.0168063610900172,"Serine acetyltransferase (EC 2.3.1.30)"
"clust_0904","group5","ortho_id",35,43215,1,36014,29.1676325522115,1.65379276133652e-08,5.36341530429047e-06,"NAD-dependent 4-hydroxybutyrate dehydrogenase (EC 1.1.1.61)"
"clust_0904","group6","ortho_id",0,9267,36,69962,0,0.018178214119048,0.175887954778899,"NAD-dependent 4-hydroxybutyrate dehydrogenase (EC 1.1.1.61)"
"clust_0904","group3","ortho_id",0,15430,36,63799,0,0.000973447069606814,0.0168063610900172,"NAD-dependent 4-hydroxybutyrate dehydrogenase (EC 1.1.1.61)"
"clust_0905","group6","ortho_id",0,9267,36,69962,0,0.018178214119048,0.175887954778899,"hypothetical protein"
"clust_0905","group5","ortho_id",28,43222,8,36007,2.91559186821788,0.00654339778992568,0.0781904693165364,"hypothetical protein"
"clust_0906","group6","ortho_id",10,9257,25,69973,3.0235291700836,0.00548301023273923,0.068682697898017,"Ketol-acid reductoisomerase (EC 1.1.1.86)"
"clust_0906","group5","ortho_id",0,43250,35,35980,0,1.01193285068358e-12,3.28179942805192e-09,"Ketol-acid reductoisomerase (EC 1.1.1.86)"
"clust_0906","group1","ortho_id",4,3074,31,76156,3.19656204027731,0.0456815796914457,0.318438370573522,"Ketol-acid reductoisomerase (EC 1.1.1.86)"
"clust_0906","group3","ortho_id",15,15415,20,63815,3.10462727551809,0.00182366654867458,0.0270557911749412,"Ketol-acid reductoisomerase (EC 1.1.1.86)"
"clust_0907","group3","ortho_id",0,15430,35,63800,0,0.000891626072632815,0.0155631459427098,"FIG00672200: hypothetical protein"
"clust_0907","group5","ortho_id",35,43215,0,36015,Inf,6.58686416723405e-10,3.88397439650123e-07,"FIG00672200: hypothetical protein"
"clust_0907","group6","ortho_id",0,9267,35,69963,0,0.0297132649968903,0.251207220311301,"FIG00672200: hypothetical protein"
"clust_0908","group3","ortho_id",0,15430,35,63800,0,0.000891626072632815,0.0155631459427098,"FIG00672423: hypothetical protein"
"clust_0908","group6","ortho_id",0,9267,35,69963,0,0.0297132649968903,0.251207220311301,"FIG00672423: hypothetical protein"
"clust_0908","group5","ortho_id",35,43215,0,36015,Inf,6.58686416723405e-10,3.88397439650123e-07,"FIG00672423: hypothetical protein"
"clust_0909","group5","ortho_id",35,43215,0,36015,Inf,6.58686416723405e-10,3.88397439650123e-07,"Oxygen-insensitive NADPH nitroreductase (EC 1.-.-.-)"
"clust_0909","group6","ortho_id",0,9267,35,69963,0,0.0297132649968903,0.251207220311301,"Oxygen-insensitive NADPH nitroreductase (EC 1.-.-.-)"
"clust_0909","group3","ortho_id",0,15430,35,63800,0,0.000891626072632815,0.0155631459427098,"Oxygen-insensitive NADPH nitroreductase (EC 1.-.-.-)"
"clust_0910","group3","ortho_id",0,15430,35,63800,0,0.000891626072632815,0.0155631459427098,"hypothetical protein"
"clust_0910","group5","ortho_id",33,43217,2,36013,13.750644548578,3.95716376288428e-07,3.44985962349731e-05,"hypothetical protein"
"clust_0910","group6","ortho_id",0,9267,35,69963,0,0.0297132649968903,0.251207220311301,"hypothetical protein"
"clust_0911","group3","ortho_id",0,15430,35,63800,0,0.000891626072632815,0.0155631459427098,"FIG00356309: hypothetical protein"
"clust_0911","group6","ortho_id",0,9267,35,69963,0,0.0297132649968903,0.251207220311301,"FIG00356309: hypothetical protein"
"clust_0911","group5","ortho_id",35,43215,0,36015,Inf,6.58686416723405e-10,3.88397439650123e-07,"FIG00356309: hypothetical protein"
"clust_0912","group6","ortho_id",0,9267,35,69963,0,0.0297132649968903,0.251207220311301,"Putative ABC transport system membrane protein"
"clust_0912","group3","ortho_id",0,15430,35,63800,0,0.000891626072632815,0.0155631459427098,"Putative ABC transport system membrane protein"
"clust_0912","group5","ortho_id",35,43215,0,36015,Inf,6.58686416723405e-10,3.88397439650123e-07,"Putative ABC transport system membrane protein"
"clust_0913","group5","ortho_id",35,43215,0,36015,Inf,6.58686416723405e-10,3.88397439650123e-07,"FIG00672032: hypothetical protein"
"clust_0913","group6","ortho_id",0,9267,35,69963,0,0.0297132649968903,0.251207220311301,"FIG00672032: hypothetical protein"
"clust_0913","group3","ortho_id",0,15430,35,63800,0,0.000891626072632815,0.0155631459427098,"FIG00672032: hypothetical protein"
"clust_0914","group6","ortho_id",0,9267,35,69963,0,0.0297132649968903,0.251207220311301,"Zinc ABC transporter, ATP-binding protein ZnuC"
"clust_0914","group3","ortho_id",0,15430,35,63800,0,0.000891626072632815,0.0155631459427098,"Zinc ABC transporter, ATP-binding protein ZnuC"
"clust_0914","group5","ortho_id",35,43215,0,36015,Inf,6.58686416723405e-10,3.88397439650123e-07,"Zinc ABC transporter, ATP-binding protein ZnuC"
"clust_0915","group3","ortho_id",0,15430,35,63800,0,0.000891626072632815,0.0155631459427098,"Zinc ABC transporter, periplasmic-binding protein ZnuA"
"clust_0915","group5","ortho_id",35,43215,0,36015,Inf,6.58686416723405e-10,3.88397439650123e-07,"Zinc ABC transporter, periplasmic-binding protein ZnuA"
"clust_0915","group6","ortho_id",0,9267,35,69963,0,0.0297132649968903,0.251207220311301,"Zinc ABC transporter, periplasmic-binding protein ZnuA"
"clust_0916","group3","ortho_id",0,15430,35,63800,0,0.000891626072632815,0.0155631459427098,"FIG00672107: hypothetical protein"
"clust_0916","group6","ortho_id",0,9267,35,69963,0,0.0297132649968903,0.251207220311301,"FIG00672107: hypothetical protein"
"clust_0916","group5","ortho_id",35,43215,0,36015,Inf,6.58686416723405e-10,3.88397439650123e-07,"FIG00672107: hypothetical protein"
"clust_0917","group3","ortho_id",0,15430,35,63800,0,0.000891626072632815,0.0155631459427098,"FIG00672278: hypothetical protein"
"clust_0917","group5","ortho_id",35,43215,0,36015,Inf,6.58686416723405e-10,3.88397439650123e-07,"FIG00672278: hypothetical protein"
"clust_0917","group6","ortho_id",0,9267,35,69963,0,0.0297132649968903,0.251207220311301,"FIG00672278: hypothetical protein"
"clust_0918","group3","ortho_id",0,15430,35,63800,0,0.000891626072632815,0.0155631459427098,"Nicotinamidase (EC 3.5.1.19)"
"clust_0918","group5","ortho_id",35,43215,0,36015,Inf,6.58686416723405e-10,3.88397439650123e-07,"Nicotinamidase (EC 3.5.1.19)"
"clust_0918","group6","ortho_id",0,9267,35,69963,0,0.0297132649968903,0.251207220311301,"Nicotinamidase (EC 3.5.1.19)"
"clust_0919","group6","ortho_id",0,9267,35,69963,0,0.0297132649968903,0.251207220311301,"Alkyl hydroperoxide reductase protein F (EC 1.6.4.-)"
"clust_0919","group3","ortho_id",0,15430,35,63800,0,0.000891626072632815,0.0155631459427098,"Alkyl hydroperoxide reductase protein F (EC 1.6.4.-)"
"clust_0919","group5","ortho_id",35,43215,0,36015,Inf,6.58686416723405e-10,3.88397439650123e-07,"Alkyl hydroperoxide reductase protein F (EC 1.6.4.-)"
"clust_0920","group5","ortho_id",35,43215,0,36015,Inf,6.58686416723405e-10,3.88397439650123e-07,"FIG00672454: hypothetical protein"
"clust_0920","group3","ortho_id",0,15430,35,63800,0,0.000891626072632815,0.0155631459427098,"FIG00672454: hypothetical protein"
"clust_0920","group6","ortho_id",0,9267,35,69963,0,0.0297132649968903,0.251207220311301,"FIG00672454: hypothetical protein"
"clust_0921","group6","ortho_id",0,9267,35,69963,0,0.0297132649968903,0.251207220311301,"hypothetical protein"
"clust_0921","group5","ortho_id",35,43215,0,36015,Inf,6.58686416723405e-10,3.88397439650123e-07,"hypothetical protein"
"clust_0921","group3","ortho_id",0,15430,35,63800,0,0.000891626072632815,0.0155631459427098,"hypothetical protein"
"clust_0922","group3","ortho_id",0,15430,35,63800,0,0.000891626072632815,0.0155631459427098,"FIG00672510: hypothetical protein"
"clust_0922","group6","ortho_id",0,9267,35,69963,0,0.0297132649968903,0.251207220311301,"FIG00672510: hypothetical protein"
"clust_0922","group5","ortho_id",35,43215,0,36015,Inf,6.58686416723405e-10,3.88397439650123e-07,"FIG00672510: hypothetical protein"
"clust_0923","group5","ortho_id",35,43215,0,36015,Inf,6.58686416723405e-10,3.88397439650123e-07,"FIG00672350: hypothetical protein"
"clust_0923","group6","ortho_id",0,9267,35,69963,0,0.0297132649968903,0.251207220311301,"FIG00672350: hypothetical protein"
"clust_0923","group3","ortho_id",0,15430,35,63800,0,0.000891626072632815,0.0155631459427098,"FIG00672350: hypothetical protein"
"clust_0924","group3","ortho_id",0,15430,35,63800,0,0.000891626072632815,0.0155631459427098,"FIG00672008: hypothetical protein"
"clust_0924","group5","ortho_id",35,43215,0,36015,Inf,6.58686416723405e-10,3.88397439650123e-07,"FIG00672008: hypothetical protein"
"clust_0924","group6","ortho_id",0,9267,35,69963,0,0.0297132649968903,0.251207220311301,"FIG00672008: hypothetical protein"
"clust_0925","group3","ortho_id",0,15430,35,63800,0,0.000891626072632815,0.0155631459427098,"protein kinase"
"clust_0925","group5","ortho_id",35,43215,0,36015,Inf,6.58686416723405e-10,3.88397439650123e-07,"protein kinase"
"clust_0925","group6","ortho_id",0,9267,35,69963,0,0.0297132649968903,0.251207220311301,"protein kinase"
"clust_0926","group6","ortho_id",0,9267,35,69963,0,0.0297132649968903,0.251207220311301,"FIG00672057: hypothetical protein"
"clust_0926","group5","ortho_id",35,43215,0,36015,Inf,6.58686416723405e-10,3.88397439650123e-07,"FIG00672057: hypothetical protein"
"clust_0926","group3","ortho_id",0,15430,35,63800,0,0.000891626072632815,0.0155631459427098,"FIG00672057: hypothetical protein"
"clust_0927","group6","ortho_id",0,9267,35,69963,0,0.0297132649968903,0.251207220311301,"FIG00672449: hypothetical protein"
"clust_0927","group3","ortho_id",0,15430,35,63800,0,0.000891626072632815,0.0155631459427098,"FIG00672449: hypothetical protein"
"clust_0927","group5","ortho_id",35,43215,0,36015,Inf,6.58686416723405e-10,3.88397439650123e-07,"FIG00672449: hypothetical protein"
"clust_0928","group3","ortho_id",0,15430,35,63800,0,0.000891626072632815,0.0155631459427098,"narrowly conserved hypothetical protein"
"clust_0928","group6","ortho_id",0,9267,35,69963,0,0.0297132649968903,0.251207220311301,"narrowly conserved hypothetical protein"
"clust_0928","group5","ortho_id",35,43215,0,36015,Inf,6.58686416723405e-10,3.88397439650123e-07,"narrowly conserved hypothetical protein"
"clust_0929","group6","ortho_id",0,9267,35,69963,0,0.0297132649968903,0.251207220311301,"hypothetical protein"
"clust_0929","group5","ortho_id",35,43215,0,36015,Inf,6.58686416723405e-10,3.88397439650123e-07,"hypothetical protein"
"clust_0929","group3","ortho_id",0,15430,35,63800,0,0.000891626072632815,0.0155631459427098,"hypothetical protein"
"clust_0930","group5","ortho_id",35,43215,0,36015,Inf,6.58686416723405e-10,3.88397439650123e-07,"Pseudouridine kinase, ribokinase/adenosine kinase/pfkB family"
"clust_0930","group6","ortho_id",0,9267,35,69963,0,0.0297132649968903,0.251207220311301,"Pseudouridine kinase, ribokinase/adenosine kinase/pfkB family"
"clust_0930","group3","ortho_id",0,15430,35,63800,0,0.000891626072632815,0.0155631459427098,"Pseudouridine kinase, ribokinase/adenosine kinase/pfkB family"
"clust_0931","group6","ortho_id",0,9267,35,69963,0,0.0297132649968903,0.251207220311301,"FIG00672175: hypothetical protein"
"clust_0931","group3","ortho_id",0,15430,35,63800,0,0.000891626072632815,0.0155631459427098,"FIG00672175: hypothetical protein"
"clust_0931","group5","ortho_id",35,43215,0,36015,Inf,6.58686416723405e-10,3.88397439650123e-07,"FIG00672175: hypothetical protein"
"clust_0932","group3","ortho_id",0,15430,35,63800,0,0.000891626072632815,0.0155631459427098,"glycosyl transferase, group 1 family protein"
"clust_0932","group5","ortho_id",35,43215,0,36015,Inf,6.58686416723405e-10,3.88397439650123e-07,"glycosyl transferase, group 1 family protein"
"clust_0932","group6","ortho_id",0,9267,35,69963,0,0.0297132649968903,0.251207220311301,"glycosyl transferase, group 1 family protein"
"clust_0933","group6","ortho_id",0,9267,35,69963,0,0.0297132649968903,0.251207220311301,"FIG00672439: hypothetical protein"
"clust_0933","group3","ortho_id",0,15430,35,63800,0,0.000891626072632815,0.0155631459427098,"FIG00672439: hypothetical protein"
"clust_0933","group5","ortho_id",35,43215,0,36015,Inf,6.58686416723405e-10,3.88397439650123e-07,"FIG00672439: hypothetical protein"
"clust_0934","group3","ortho_id",0,15430,35,63800,0,0.000891626072632815,0.0155631459427098,"putative exodeoxyribonuclease V"
"clust_0934","group5","ortho_id",35,43215,0,36015,Inf,6.58686416723405e-10,3.88397439650123e-07,"putative exodeoxyribonuclease V"
"clust_0934","group6","ortho_id",0,9267,35,69963,0,0.0297132649968903,0.251207220311301,"putative exodeoxyribonuclease V"
"clust_0935","group3","ortho_id",0,15430,35,63800,0,0.000891626072632815,0.0155631459427098,"acetyltransferase, GNAT family"
"clust_0935","group5","ortho_id",35,43215,0,36015,Inf,6.58686416723405e-10,3.88397439650123e-07,"acetyltransferase, GNAT family"
"clust_0935","group6","ortho_id",0,9267,35,69963,0,0.0297132649968903,0.251207220311301,"acetyltransferase, GNAT family"
