"cds_id"	"ortho_id"	"full_id"	"short_id"	"seq_id"	"strain_id"
"GV01|SEQ01241"	"clust_0716"	"fid|85496687|locus|VBIGarVag247323_1241|   Thymidylate kinase (EC 2.7.4.9)   [Gardnerella vaginalis 00703Bmash]"	"fid|85496687|locus|VBIGarVag247323_1241"	"SEQ01241"	"Gardnerella vaginalis 00703Bmash"
"GV01|SEQ01242"	"clust_0715"	"fid|85496689|locus|VBIGarVag247323_1242|   DNA polymerase III delta prime subunit (EC 2.7.7.7)   [Gardnerella vaginalis 00703Bmash]"	"fid|85496689|locus|VBIGarVag247323_1242"	"SEQ01242"	"Gardnerella vaginalis 00703Bmash"
"GV01|SEQ01251"	"clust_0714"	"fid|85496707|locus|VBIGarVag247323_1251|   Methionyl-tRNA synthetase (EC 6.1.1.10)   [Gardnerella vaginalis 00703Bmash]"	"fid|85496707|locus|VBIGarVag247323_1251"	"SEQ01251"	"Gardnerella vaginalis 00703Bmash"
"GV02|SEQ00022"	"clust_0714"	"fid|85496799|locus|VBIGarVag242669_0022|   Methionyl-tRNA synthetase (EC 6.1.1.10)   [Gardnerella vaginalis 00703C2mash]"	"fid|85496799|locus|VBIGarVag242669_0022"	"SEQ00022"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ00030"	"clust_0715"	"fid|85496815|locus|VBIGarVag242669_0030|   DNA polymerase III delta prime subunit (EC 2.7.7.7)   [Gardnerella vaginalis 00703C2mash]"	"fid|85496815|locus|VBIGarVag242669_0030"	"SEQ00030"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ00031"	"clust_0716"	"fid|85496817|locus|VBIGarVag242669_0031|   Thymidylate kinase (EC 2.7.4.9)   [Gardnerella vaginalis 00703C2mash]"	"fid|85496817|locus|VBIGarVag242669_0031"	"SEQ00031"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ00048"	"clust_0759"	"fid|85496854|locus|VBIGarVag242669_0048|   Polyphosphate kinase (EC 2.7.4.1)   [Gardnerella vaginalis 00703C2mash]"	"fid|85496854|locus|VBIGarVag242669_0048"	"SEQ00048"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ00071"	"clust_0760"	"fid|85496900|locus|VBIGarVag242669_0071|   Fructose-bisphosphate aldolase class II (EC 4.1.2.13)   [Gardnerella vaginalis 00703C2mash]"	"fid|85496900|locus|VBIGarVag242669_0071"	"SEQ00071"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ00082"	"clust_0761"	"fid|85496922|locus|VBIGarVag242669_0082|   hypothetical protein   [Gardnerella vaginalis 00703C2mash]"	"fid|85496922|locus|VBIGarVag242669_0082"	"SEQ00082"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ00089"	"clust_0762"	"fid|85496936|locus|VBIGarVag242669_0089|   Aspartate-semialdehyde dehydrogenase (EC 1.2.1.11)   [Gardnerella vaginalis 00703C2mash]"	"fid|85496936|locus|VBIGarVag242669_0089"	"SEQ00089"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ00094"	"clust_0763"	"fid|85496946|locus|VBIGarVag242669_0094|   FIG00996186: hypothetical protein   [Gardnerella vaginalis 00703C2mash]"	"fid|85496946|locus|VBIGarVag242669_0094"	"SEQ00094"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ00100"	"clust_0758"	"fid|85496958|locus|VBIGarVag242669_0100|   FIG00424069: hypothetical protein   [Gardnerella vaginalis 00703C2mash]"	"fid|85496958|locus|VBIGarVag242669_0100"	"SEQ00100"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ00133"	"clust_0757"	"fid|85497028|locus|VBIGarVag242669_0133|   Ribonuclease P protein component (EC 3.1.26.5)   [Gardnerella vaginalis 00703C2mash]"	"fid|85497028|locus|VBIGarVag242669_0133"	"SEQ00133"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ00144"	"clust_0756"	"fid|85497050|locus|VBIGarVag242669_0144|   FIG00672187: hypothetical protein   [Gardnerella vaginalis 00703C2mash]"	"fid|85497050|locus|VBIGarVag242669_0144"	"SEQ00144"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ00156"	"clust_0755"	"fid|85497074|locus|VBIGarVag242669_0156|   Putative ESX-1 secretion system component Rv3877   [Gardnerella vaginalis 00703C2mash]"	"fid|85497074|locus|VBIGarVag242669_0156"	"SEQ00156"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ00162"	"clust_0754"	"fid|85497086|locus|VBIGarVag242669_0162|   Integral membrane protein   [Gardnerella vaginalis 00703C2mash]"	"fid|85497086|locus|VBIGarVag242669_0162"	"SEQ00162"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ00169"	"clust_0753"	"fid|85497104|locus|VBIGarVag242669_0169|   probable cation-transporting ATPase V   [Gardnerella vaginalis 00703C2mash]"	"fid|85497104|locus|VBIGarVag242669_0169"	"SEQ00169"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ00176"	"clust_0016"	"fid|85497120|locus|VBIGarVag242669_0176|   FIG00672336: hypothetical protein   [Gardnerella vaginalis 00703C2mash]"	"fid|85497120|locus|VBIGarVag242669_0176"	"SEQ00176"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ00198"	"clust_0752"	"fid|85497166|locus|VBIGarVag242669_0198|   possible phospholipase/carboxylesterase   [Gardnerella vaginalis 00703C2mash]"	"fid|85497166|locus|VBIGarVag242669_0198"	"SEQ00198"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ00212"	"clust_0722"	"fid|85497196|locus|VBIGarVag242669_0212|   Putative ABC transport system exported protein   [Gardnerella vaginalis 00703C2mash]"	"fid|85497196|locus|VBIGarVag242669_0212"	"SEQ00212"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ00241"	"clust_0807"	"fid|85497257|locus|VBIGarVag242669_0241|   GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase I   [Gardnerella vaginalis 00703C2mash]"	"fid|85497257|locus|VBIGarVag242669_0241"	"SEQ00241"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ00254"	"clust_0806"	"fid|85497283|locus|VBIGarVag242669_0254|   Permeases of the major facilitator superfamily   [Gardnerella vaginalis 00703C2mash]"	"fid|85497283|locus|VBIGarVag242669_0254"	"SEQ00254"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ00259"	"clust_0805"	"fid|85497293|locus|VBIGarVag242669_0259|   Topoisomerase IV subunit B (EC 5.99.1.-)   [Gardnerella vaginalis 00703C2mash]"	"fid|85497293|locus|VBIGarVag242669_0259"	"SEQ00259"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ00270"	"clust_0804"	"fid|85497315|locus|VBIGarVag242669_0270|   NAD kinase (EC 2.7.1.23)   [Gardnerella vaginalis 00703C2mash]"	"fid|85497315|locus|VBIGarVag242669_0270"	"SEQ00270"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ00279"	"clust_0800"	"fid|85497333|locus|VBIGarVag242669_0279|   ABC transporter, ATP-binding protein   [Gardnerella vaginalis 00703C2mash]"	"fid|85497333|locus|VBIGarVag242669_0279"	"SEQ00279"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ00309"	"clust_0738"	"fid|85497393|locus|VBIGarVag242669_0309|   tRNA delta(2)-isopentenylpyrophosphate transferase (EC 2.5.1.8)   [Gardnerella vaginalis 00703C2mash]"	"fid|85497393|locus|VBIGarVag242669_0309"	"SEQ00309"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ00315"	"clust_0797"	"fid|85497405|locus|VBIGarVag242669_0315|   Competence protein F homolog, phosphoribosyltransferase domain; protein YhgH required for utilization of DNA as sole source of carbon and energy   [Gardnerella vaginalis 00703C2mash]"	"fid|85497405|locus|VBIGarVag242669_0315"	"SEQ00315"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ00335"	"clust_0785"	"fid|85497446|locus|VBIGarVag242669_0335|   Permeases of the major facilitator superfamily   [Gardnerella vaginalis 00703C2mash]"	"fid|85497446|locus|VBIGarVag242669_0335"	"SEQ00335"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ00346"	"clust_0784"	"fid|85497468|locus|VBIGarVag242669_0346|   SSU ribosomal protein S4p (S9e)   [Gardnerella vaginalis 00703C2mash]"	"fid|85497468|locus|VBIGarVag242669_0346"	"SEQ00346"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ00364"	"clust_0004"	"fid|85497506|locus|VBIGarVag242669_0364|   LPXTG-motif cell wall anchor domain protein   [Gardnerella vaginalis 00703C2mash]"	"fid|85497506|locus|VBIGarVag242669_0364"	"SEQ00364"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ00377"	"clust_0794"	"fid|85497532|locus|VBIGarVag242669_0377|   FIG00672343: hypothetical protein   [Gardnerella vaginalis 00703C2mash]"	"fid|85497532|locus|VBIGarVag242669_0377"	"SEQ00377"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ00385"	"clust_0783"	"fid|85497549|locus|VBIGarVag242669_0385|   COG1399 protein, clustered with ribosomal protein L32p   [Gardnerella vaginalis 00703C2mash]"	"fid|85497549|locus|VBIGarVag242669_0385"	"SEQ00385"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ00389"	"clust_0782"	"fid|85497557|locus|VBIGarVag242669_0389|   FIG00423807: hypothetical protein   [Gardnerella vaginalis 00703C2mash]"	"fid|85497557|locus|VBIGarVag242669_0389"	"SEQ00389"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ00390"	"clust_0781"	"fid|85497559|locus|VBIGarVag242669_0390|   Nicotinate phosphoribosyltransferase (EC 2.4.2.11)   [Gardnerella vaginalis 00703C2mash]"	"fid|85497559|locus|VBIGarVag242669_0390"	"SEQ00390"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ00393"	"clust_0780"	"fid|85497565|locus|VBIGarVag242669_0393|   FIG00424144: hypothetical protein   [Gardnerella vaginalis 00703C2mash]"	"fid|85497565|locus|VBIGarVag242669_0393"	"SEQ00393"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ00408"	"clust_0779"	"fid|85497595|locus|VBIGarVag242669_0408|   Mevalonate kinase (EC 2.7.1.36)   [Gardnerella vaginalis 00703C2mash]"	"fid|85497595|locus|VBIGarVag242669_0408"	"SEQ00408"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ00436"	"clust_0796"	"fid|85497661|locus|VBIGarVag242669_0436|   FIG00671967: hypothetical protein   [Gardnerella vaginalis 00703C2mash]"	"fid|85497661|locus|VBIGarVag242669_0436"	"SEQ00436"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ00464"	"clust_0799"	"fid|85497721|locus|VBIGarVag242669_0464|   FIG00672212: hypothetical protein   [Gardnerella vaginalis 00703C2mash]"	"fid|85497721|locus|VBIGarVag242669_0464"	"SEQ00464"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ00473"	"clust_0787"	"fid|85497741|locus|VBIGarVag242669_0473|   Dihydrofolate reductase (EC 1.5.1.3)   [Gardnerella vaginalis 00703C2mash]"	"fid|85497741|locus|VBIGarVag242669_0473"	"SEQ00473"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ00484"	"clust_0786"	"fid|85497763|locus|VBIGarVag242669_0484|   Lysyl-tRNA synthetase (class II) (EC 6.1.1.6)   [Gardnerella vaginalis 00703C2mash]"	"fid|85497763|locus|VBIGarVag242669_0484"	"SEQ00484"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ00508"	"clust_0789"	"fid|85497813|locus|VBIGarVag242669_0508|   Conserved protein DUF552   [Gardnerella vaginalis 00703C2mash]"	"fid|85497813|locus|VBIGarVag242669_0508"	"SEQ00508"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ00509"	"clust_0788"	"fid|85497815|locus|VBIGarVag242669_0509|   Cell division protein FtsZ (EC 3.4.24.-)   [Gardnerella vaginalis 00703C2mash]"	"fid|85497815|locus|VBIGarVag242669_0509"	"SEQ00509"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ00536"	"clust_0043"	"fid|85497873|locus|VBIGarVag242669_0536|   Exodeoxyribonuclease VII large subunit (EC 3.1.11.6)   [Gardnerella vaginalis 00703C2mash]"	"fid|85497873|locus|VBIGarVag242669_0536"	"SEQ00536"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ00539"	"clust_0739"	"fid|85497881|locus|VBIGarVag242669_0539|   Translation elongation factor Tu   [Gardnerella vaginalis 00703C2mash]"	"fid|85497881|locus|VBIGarVag242669_0539"	"SEQ00539"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ00542"	"clust_0740"	"fid|85497887|locus|VBIGarVag242669_0542|   SSU ribosomal protein S7p (S5e)   [Gardnerella vaginalis 00703C2mash]"	"fid|85497887|locus|VBIGarVag242669_0542"	"SEQ00542"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ00544"	"clust_0741"	"fid|85497891|locus|VBIGarVag242669_0544|   hypothetical protein   [Gardnerella vaginalis 00703C2mash]"	"fid|85497891|locus|VBIGarVag242669_0544"	"SEQ00544"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ00570"	"clust_0261"	"fid|85497950|locus|VBIGarVag242669_0570|   ABC transporter, ATP-binding/permease protein   [Gardnerella vaginalis 00703C2mash]"	"fid|85497950|locus|VBIGarVag242669_0570"	"SEQ00570"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ00588"	"clust_0742"	"fid|85497986|locus|VBIGarVag242669_0588|   FIG00672408: hypothetical protein   [Gardnerella vaginalis 00703C2mash]"	"fid|85497986|locus|VBIGarVag242669_0588"	"SEQ00588"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ00594"	"clust_0793"	"fid|85497998|locus|VBIGarVag242669_0594|   LSU ribosomal protein L20p   [Gardnerella vaginalis 00703C2mash]"	"fid|85497998|locus|VBIGarVag242669_0594"	"SEQ00594"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ00595"	"clust_0792"	"fid|85498000|locus|VBIGarVag242669_0595|   LSU ribosomal protein L35p   [Gardnerella vaginalis 00703C2mash]"	"fid|85498000|locus|VBIGarVag242669_0595"	"SEQ00595"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ00596"	"clust_0791"	"fid|85498002|locus|VBIGarVag242669_0596|   Translation initiation factor 3   [Gardnerella vaginalis 00703C2mash]"	"fid|85498002|locus|VBIGarVag242669_0596"	"SEQ00596"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ00605"	"clust_0790"	"fid|85498020|locus|VBIGarVag242669_0605|   UDP-N-acetylmuramoylalanyl-D-glutamate--L-ornithine ligase   [Gardnerella vaginalis 00703C2mash]"	"fid|85498020|locus|VBIGarVag242669_0605"	"SEQ00605"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ00620"	"clust_0743"	"fid|85498052|locus|VBIGarVag242669_0620|   FIG00672025: hypothetical protein   [Gardnerella vaginalis 00703C2mash]"	"fid|85498052|locus|VBIGarVag242669_0620"	"SEQ00620"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ00625"	"clust_0745"	"fid|85498062|locus|VBIGarVag242669_0625|   FIG00424299: hypothetical protein   [Gardnerella vaginalis 00703C2mash]"	"fid|85498062|locus|VBIGarVag242669_0625"	"SEQ00625"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ00626"	"clust_0744"	"fid|85498064|locus|VBIGarVag242669_0626|   tRNA (cytosine34-2'-O-)-methyltransferase (EC 2.1.1.-)   [Gardnerella vaginalis 00703C2mash]"	"fid|85498064|locus|VBIGarVag242669_0626"	"SEQ00626"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ00651"	"clust_0803"	"fid|85498119|locus|VBIGarVag242669_0651|   Enolase (EC 4.2.1.11)   [Gardnerella vaginalis 00703C2mash]"	"fid|85498119|locus|VBIGarVag242669_0651"	"SEQ00651"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ00661"	"clust_0802"	"fid|85498139|locus|VBIGarVag242669_0661|   Xanthine/uracil permease family   [Gardnerella vaginalis 00703C2mash]"	"fid|85498139|locus|VBIGarVag242669_0661"	"SEQ00661"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ00698"	"clust_0735"	"fid|85498220|locus|VBIGarVag242669_0698|   3'-to-5' oligoribonuclease (orn)   [Gardnerella vaginalis 00703C2mash]"	"fid|85498220|locus|VBIGarVag242669_0698"	"SEQ00698"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ00703"	"clust_0736"	"fid|85498230|locus|VBIGarVag242669_0703|   YrdC/Sua5 family protein, required for threonylcarbamoyladenosine (t(6)A) formation in tRNA   [Gardnerella vaginalis 00703C2mash]"	"fid|85498230|locus|VBIGarVag242669_0703"	"SEQ00703"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ00709"	"clust_0724"	"fid|85498242|locus|VBIGarVag242669_0709|   LSU ribosomal protein L25p   [Gardnerella vaginalis 00703C2mash]"	"fid|85498242|locus|VBIGarVag242669_0709"	"SEQ00709"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ00742"	"clust_0798"	"fid|85498312|locus|VBIGarVag242669_0742|   Pyruvate kinase (EC 2.7.1.40)   [Gardnerella vaginalis 00703C2mash]"	"fid|85498312|locus|VBIGarVag242669_0742"	"SEQ00742"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ00743"	"clust_0732"	"fid|85498318|locus|VBIGarVag242669_0743|   N-acetylglucosamine-1-phosphate uridyltransferase (EC 2.7.7.23) / Glucosamine-1-phosphate N-acetyltransferase (EC 2.3.1.157)   [Gardnerella vaginalis 00703C2mash]"	"fid|85498318|locus|VBIGarVag242669_0743"	"SEQ00743"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ00747"	"clust_0731"	"fid|85498326|locus|VBIGarVag242669_0747|   FIG00672472: hypothetical protein   [Gardnerella vaginalis 00703C2mash]"	"fid|85498326|locus|VBIGarVag242669_0747"	"SEQ00747"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ00748"	"clust_0730"	"fid|85498328|locus|VBIGarVag242669_0748|   FIG00423926: hypothetical protein   [Gardnerella vaginalis 00703C2mash]"	"fid|85498328|locus|VBIGarVag242669_0748"	"SEQ00748"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ00749"	"clust_0746"	"fid|85498333|locus|VBIGarVag242669_0749|   Holo-[acyl-carrier protein] synthase (EC 2.7.8.7)   [Gardnerella vaginalis 00703C2mash]"	"fid|85498333|locus|VBIGarVag242669_0749"	"SEQ00749"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ00753"	"clust_0747"	"fid|85498341|locus|VBIGarVag242669_0753|   Substrate-specific component BioY of biotin ECF transporter   [Gardnerella vaginalis 00703C2mash]"	"fid|85498341|locus|VBIGarVag242669_0753"	"SEQ00753"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ00755"	"clust_0748"	"fid|85498345|locus|VBIGarVag242669_0755|   Transcription antitermination protein NusG   [Gardnerella vaginalis 00703C2mash]"	"fid|85498345|locus|VBIGarVag242669_0755"	"SEQ00755"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ00762"	"clust_0749"	"fid|85498361|locus|VBIGarVag242669_0762|   LSU ribosomal protein L21p   [Gardnerella vaginalis 00703C2mash]"	"fid|85498361|locus|VBIGarVag242669_0762"	"SEQ00762"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ00776"	"clust_0750"	"fid|85498389|locus|VBIGarVag242669_0776|   Homoserine dehydrogenase (EC 1.1.1.3)   [Gardnerella vaginalis 00703C2mash]"	"fid|85498389|locus|VBIGarVag242669_0776"	"SEQ00776"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ00783"	"clust_0751"	"fid|85498403|locus|VBIGarVag242669_0783|   Manganese ABC transporter, inner membrane permease protein SitD   [Gardnerella vaginalis 00703C2mash]"	"fid|85498403|locus|VBIGarVag242669_0783"	"SEQ00783"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ00796"	"clust_0729"	"fid|85498434|locus|VBIGarVag242669_0796|   conserved hypothetical protein   [Gardnerella vaginalis 00703C2mash]"	"fid|85498434|locus|VBIGarVag242669_0796"	"SEQ00796"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ00801"	"clust_0728"	"fid|85498444|locus|VBIGarVag242669_0801|   ATPase YjeE, predicted to have essential role in cell wall biosynthesis   [Gardnerella vaginalis 00703C2mash]"	"fid|85498444|locus|VBIGarVag242669_0801"	"SEQ00801"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ00812"	"clust_0727"	"fid|85498466|locus|VBIGarVag242669_0812|   Orotidine 5'-phosphate decarboxylase (EC 4.1.1.23)   [Gardnerella vaginalis 00703C2mash]"	"fid|85498466|locus|VBIGarVag242669_0812"	"SEQ00812"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ00819"	"clust_0726"	"fid|85498480|locus|VBIGarVag242669_0819|   Transcription termination protein NusB   [Gardnerella vaginalis 00703C2mash]"	"fid|85498480|locus|VBIGarVag242669_0819"	"SEQ00819"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ00853"	"clust_0725"	"fid|85498548|locus|VBIGarVag242669_0853|   Phosphoserine phosphatase (EC 3.1.3.3)   [Gardnerella vaginalis 00703C2mash]"	"fid|85498548|locus|VBIGarVag242669_0853"	"SEQ00853"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ00873"	"clust_0718"	"fid|85498588|locus|VBIGarVag242669_0873|   ABC-type polar amino acid transport system, ATPase component   [Gardnerella vaginalis 00703C2mash]"	"fid|85498588|locus|VBIGarVag242669_0873"	"SEQ00873"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ00884"	"clust_0720"	"fid|85498611|locus|VBIGarVag242669_0884|   FIG030330: hypothetical protein   [Gardnerella vaginalis 00703C2mash]"	"fid|85498611|locus|VBIGarVag242669_0884"	"SEQ00884"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ00892"	"clust_0719"	"fid|85498627|locus|VBIGarVag242669_0892|   hypothetical protein   [Gardnerella vaginalis 00703C2mash]"	"fid|85498627|locus|VBIGarVag242669_0892"	"SEQ00892"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ00909"	"clust_0721"	"fid|85498663|locus|VBIGarVag242669_0909|   Aquaporin Z   [Gardnerella vaginalis 00703C2mash]"	"fid|85498663|locus|VBIGarVag242669_0909"	"SEQ00909"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ00928"	"clust_0733"	"fid|85498703|locus|VBIGarVag242669_0928|   Protein Implicated in DNA repair function with RecA and MutS   [Gardnerella vaginalis 00703C2mash]"	"fid|85498703|locus|VBIGarVag242669_0928"	"SEQ00928"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ00941"	"clust_0808"	"fid|85498731|locus|VBIGarVag242669_0941|   FIG00672362: hypothetical protein   [Gardnerella vaginalis 00703C2mash]"	"fid|85498731|locus|VBIGarVag242669_0941"	"SEQ00941"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ00971"	"clust_0723"	"fid|85498791|locus|VBIGarVag242669_0971|   SSU ribosomal protein S20p   [Gardnerella vaginalis 00703C2mash]"	"fid|85498791|locus|VBIGarVag242669_0971"	"SEQ00971"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ00973"	"clust_0801"	"fid|85498795|locus|VBIGarVag242669_0973|   Putative integral membrane protein   [Gardnerella vaginalis 00703C2mash]"	"fid|85498795|locus|VBIGarVag242669_0973"	"SEQ00973"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ00988"	"clust_0734"	"fid|85498825|locus|VBIGarVag242669_0988|   Pyridoxine biosynthesis glutamine amidotransferase, glutaminase subunit (EC 2.4.2.-)   [Gardnerella vaginalis 00703C2mash]"	"fid|85498825|locus|VBIGarVag242669_0988"	"SEQ00988"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ00997"	"clust_0006"	"fid|85498849|locus|VBIGarVag242669_0997|   Hydroxyethylthiazole kinase (EC 2.7.1.50)   [Gardnerella vaginalis 00703C2mash]"	"fid|85498849|locus|VBIGarVag242669_0997"	"SEQ00997"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ01042"	"clust_0717"	"fid|85498939|locus|VBIGarVag242669_1042|   HspR, transcriptional repressor of DnaK operon   [Gardnerella vaginalis 00703C2mash]"	"fid|85498939|locus|VBIGarVag242669_1042"	"SEQ01042"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ01056"	"clust_0778"	"fid|85498968|locus|VBIGarVag242669_1056|   probable DeoR-type transcriptional regulator   [Gardnerella vaginalis 00703C2mash]"	"fid|85498968|locus|VBIGarVag242669_1056"	"SEQ01056"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ01111"	"clust_0776"	"fid|85499085|locus|VBIGarVag242669_1111|   LSU ribosomal protein L18p (L5e)   [Gardnerella vaginalis 00703C2mash]"	"fid|85499085|locus|VBIGarVag242669_1111"	"SEQ01111"	"Gardnerella vaginalis 00703C2mash"
"GV02|SEQ01114"	"clust_0775"	"fid|85499091|locus|VBIGarVag242669_1114|   LSU ribosomal protein L5p (L11e)   [Gardnerella vaginalis 00703C2mash]"	"fid|85499091|locus|VBIGarVag242669_1114"	"SEQ01114"	"Gardnerella vaginalis 00703C2mash"
