short_id	genome_name	accession	annotation	feature_type	na_feature_id	locus_tag	gene	product	ec_number	ec_name	figfam_id	go_id	go_term	pathway_id	pathway_name	ortho_id	id_short
fid|183976931|locus|VBIGarVag268944_0860	Gardnerella vaginalis JCP7672	ATJP01000078	PATRIC	CDS	183976931	VBIGarVag268944_0860	NA	SSU ribosomal protein S16p	NA	NA	FIG00000193	GO:0006412	translation	NA	NA	clust_2514	GV24
fid|183977107|locus|VBIGarVag268944_0941	Gardnerella vaginalis JCP7672	ATJP01000086	PATRIC	CDS	183977107	VBIGarVag268944_0941	NA	Preprotein translocase subunit SecG (TC 3.A.5.1.1)	NA	NA	FIG00001563	GO:0016021	integral to membrane	NA	NA	clust_2516	GV24
fid|183977107|locus|VBIGarVag268944_0941	Gardnerella vaginalis JCP7672	ATJP01000086	PATRIC	CDS	183977107	VBIGarVag268944_0941	NA	Preprotein translocase subunit SecG (TC 3.A.5.1.1)	NA	NA	FIG00001563	GO:0015450	P-P-bond-hydrolysis-driven protein transmembrane transporter activity	NA	NA	clust_2516	GV24
fid|183977107|locus|VBIGarVag268944_0941	Gardnerella vaginalis JCP7672	ATJP01000086	PATRIC	CDS	183977107	VBIGarVag268944_0941	NA	Preprotein translocase subunit SecG (TC 3.A.5.1.1)	NA	NA	FIG00001563	GO:0009306	protein secretion	NA	NA	clust_2516	GV24
fid|183977287|locus|VBIGarVag268944_1025	Gardnerella vaginalis JCP7672	ATJP01000086	PATRIC	CDS	183977287	VBIGarVag268944_1025	NA	hypothetical protein	NA	NA	FIG00638284	NA	NA	NA	NA	clust_2517	GV24
fid|183977317|locus|VBIGarVag268944_1035	Gardnerella vaginalis JCP7672	ATJP01000092	PATRIC	CDS	183977317	VBIGarVag268944_1035	NA	Translation initiation factor 2	NA	NA	FIG00000102	GO:0006413	translational initiation	NA	NA	clust_2518	GV24
fid|183977317|locus|VBIGarVag268944_1035	Gardnerella vaginalis JCP7672	ATJP01000092	PATRIC	CDS	183977317	VBIGarVag268944_1035	NA	Translation initiation factor 2	NA	NA	FIG00000102	GO:0005525	GTP binding	NA	NA	clust_2518	GV24
fid|183977317|locus|VBIGarVag268944_1035	Gardnerella vaginalis JCP7672	ATJP01000092	PATRIC	CDS	183977317	VBIGarVag268944_1035	NA	Translation initiation factor 2	NA	NA	FIG00000102	GO:0006412	translation	NA	NA	clust_2518	GV24
fid|183977317|locus|VBIGarVag268944_1035	Gardnerella vaginalis JCP7672	ATJP01000092	PATRIC	CDS	183977317	VBIGarVag268944_1035	NA	Translation initiation factor 2	NA	NA	FIG00000102	GO:0003743	translation initiation factor activity	NA	NA	clust_2518	GV24
fid|183977321|locus|VBIGarVag268944_1037	Gardnerella vaginalis JCP7672	ATJP01000092	PATRIC	CDS	183977321	VBIGarVag268944_1037	NA	hypothetical protein	NA	NA	FIG00638284	NA	NA	NA	NA	clust_2519	GV24
fid|183977338|locus|VBIGarVag268944_1044	Gardnerella vaginalis JCP7672	ATJP01000095	PATRIC	CDS	183977338	VBIGarVag268944_1044	NA	hypothetical protein	NA	NA	FIG00638284	NA	NA	NA	NA	clust_2520	GV24
fid|183977507|locus|VBIGarVag268944_1114	Gardnerella vaginalis JCP7672	ATJP01000116	PATRIC	CDS	183977507	VBIGarVag268944_1114	NA	Cytoplasmic axial filament protein CafA and Ribonuclease G (EC 3.1.4.-)	3.1.4.-	Phosphoric diester hydrolases.	FIG00059426	GO:0003723	RNA binding	565	Ether lipid metabolism	clust_2524	GV24
fid|183977730|locus|VBIGarVag268944_1198	Gardnerella vaginalis JCP7672	ATJP01000153	PATRIC	CDS	183977730	VBIGarVag268944_1198	NA	hypothetical protein	NA	NA	FIG00638284	NA	NA	NA	NA	clust_2528	GV24
fid|85491831|locus|VBIGarVag249177_0125	Gardnerella vaginalis 1500E	ADES01000001	PATRIC	CDS	85491831	VBIGarVag249177_0125	NA	Cell division protein FtsK	NA	NA	FIG00000287	NA	NA	NA	NA	clust_2535	GV07
fid|85491837|locus|VBIGarVag249177_0128	Gardnerella vaginalis 1500E	ADES01000001	PATRIC	CDS	85491837	VBIGarVag249177_0128	NA	hypothetical protein	NA	NA	FIG00638284	NA	NA	NA	NA	clust_2538	GV07
fid|85491843|locus|VBIGarVag249177_0131	Gardnerella vaginalis 1500E	ADES01000001	PATRIC	CDS	85491843	VBIGarVag249177_0131	NA	hypothetical protein	NA	NA	FIG00638284	NA	NA	NA	NA	clust_2541	GV07
fid|85492147|locus|VBIGarVag249177_0266	Gardnerella vaginalis 1500E	ADES01000005	PATRIC	CDS	85492147	VBIGarVag249177_0266	NA	Translation initiation factor 2	NA	NA	FIG00000102	GO:0005525	GTP binding	NA	NA	clust_2552	GV07
fid|85492147|locus|VBIGarVag249177_0266	Gardnerella vaginalis 1500E	ADES01000005	PATRIC	CDS	85492147	VBIGarVag249177_0266	NA	Translation initiation factor 2	NA	NA	FIG00000102	GO:0003743	translation initiation factor activity	NA	NA	clust_2552	GV07
fid|85492147|locus|VBIGarVag249177_0266	Gardnerella vaginalis 1500E	ADES01000005	PATRIC	CDS	85492147	VBIGarVag249177_0266	NA	Translation initiation factor 2	NA	NA	FIG00000102	GO:0006413	translational initiation	NA	NA	clust_2552	GV07
fid|85492147|locus|VBIGarVag249177_0266	Gardnerella vaginalis 1500E	ADES01000005	PATRIC	CDS	85492147	VBIGarVag249177_0266	NA	Translation initiation factor 2	NA	NA	FIG00000102	GO:0006412	translation	NA	NA	clust_2552	GV07
fid|85492290|locus|VBIGarVag249177_0336	Gardnerella vaginalis 1500E	ADES01000005	PATRIC	CDS	85492290	VBIGarVag249177_0336	NA	hypothetical protein	NA	NA	FIG00638284	NA	NA	NA	NA	clust_2555	GV07
fid|85492428|locus|VBIGarVag249177_0402	Gardnerella vaginalis 1500E	ADES01000007	PATRIC	CDS	85492428	VBIGarVag249177_0402	NA	hypothetical protein	NA	NA	FIG00638284	NA	NA	NA	NA	clust_2556	GV07
fid|85492456|locus|VBIGarVag249177_0416	Gardnerella vaginalis 1500E	ADES01000007	PATRIC	CDS	85492456	VBIGarVag249177_0416	NA	SSU ribosomal protein S16p	NA	NA	FIG00000193	GO:0006412	translation	NA	NA	clust_2557	GV07
fid|85492456|locus|VBIGarVag249177_0416	Gardnerella vaginalis 1500E	ADES01000007	PATRIC	CDS	85492456	VBIGarVag249177_0416	NA	SSU ribosomal protein S16p	NA	NA	FIG00000193	GO:0003735	structural constituent of ribosome	NA	NA	clust_2557	GV07
fid|85492456|locus|VBIGarVag249177_0416	Gardnerella vaginalis 1500E	ADES01000007	PATRIC	CDS	85492456	VBIGarVag249177_0416	NA	SSU ribosomal protein S16p	NA	NA	FIG00000193	GO:0005840	ribosome	NA	NA	clust_2557	GV07
fid|85492456|locus|VBIGarVag249177_0416	Gardnerella vaginalis 1500E	ADES01000007	PATRIC	CDS	85492456	VBIGarVag249177_0416	NA	SSU ribosomal protein S16p	NA	NA	FIG00000193	GO:0005622	intracellular	NA	NA	clust_2557	GV07
fid|85492992|locus|VBIGarVag249177_0670	Gardnerella vaginalis 1500E	ADES01000012	PATRIC	CDS	85492992	VBIGarVag249177_0670	NA	acetyltransferase, GNAT family	NA	NA	FIG01315364	NA	NA	NA	NA	clust_2561	GV07
fid|85492994|locus|VBIGarVag249177_0671	Gardnerella vaginalis 1500E	ADES01000012	PATRIC	CDS	85492994	VBIGarVag249177_0671	NA	acetyltransferase, GNAT family	NA	NA	FIG01315364	NA	NA	NA	NA	clust_2562	GV07
fid|85493028|locus|VBIGarVag249177_0688	Gardnerella vaginalis 1500E	ADES01000012	PATRIC	CDS	85493028	VBIGarVag249177_0688	NA	narrowly conserved hypothetical protein	NA	NA	FIG00672308	NA	NA	NA	NA	clust_2569	GV07
fid|85493036|locus|VBIGarVag249177_0692	Gardnerella vaginalis 1500E	ADES01000012	PATRIC	CDS	85493036	VBIGarVag249177_0692	NA	DNA-damage-inducible protein J	NA	NA	FIG00002504	NA	NA	NA	NA	clust_2571	GV07
fid|85493301|locus|VBIGarVag249177_0816	Gardnerella vaginalis 1500E	ADES01000014	PATRIC	CDS	85493301	VBIGarVag249177_0816	NA	FIG00672383: hypothetical protein	NA	NA	FIG00672381	NA	NA	NA	NA	clust_2578	GV07
fid|85493596|locus|VBIGarVag249177_0961	Gardnerella vaginalis 1500E	ADES01000014	PATRIC	CDS	85493596	VBIGarVag249177_0961	NA	hypothetical protein	NA	NA	FIG00638284	NA	NA	NA	NA	clust_2589	GV07
fid|85493665|locus|VBIGarVag249177_0990	Gardnerella vaginalis 1500E	ADES01000019	PATRIC	CDS	85493665	VBIGarVag249177_0990	NA	hypothetical protein	NA	NA	FIG00638284	NA	NA	NA	NA	clust_2594	GV07
fid|85493728|locus|VBIGarVag249177_1021	Gardnerella vaginalis 1500E	ADES01000020	PATRIC	CDS	85493728	VBIGarVag249177_1021	NA	binding-protein-dependent transport systems inner membrane component	NA	NA	FIG01956044	NA	NA	NA	NA	clust_2595	GV07
fid|85493889|locus|VBIGarVag249177_1099	Gardnerella vaginalis 1500E	ADES01000025	PATRIC	CDS	85493889	VBIGarVag249177_1099	NA	hypothetical protein	NA	NA	FIG00638284	NA	NA	NA	NA	clust_2599	GV07
fid|85493891|locus|VBIGarVag249177_1100	Gardnerella vaginalis 1500E	ADES01000025	PATRIC	CDS	85493891	VBIGarVag249177_1100	NA	hypothetical protein	NA	NA	FIG00638284	NA	NA	NA	NA	clust_2600	GV07
fid|85493911|locus|VBIGarVag249177_1108	Gardnerella vaginalis 1500E	ADES01000027	PATRIC	CDS	85493911	VBIGarVag249177_1108	NA	hypothetical protein	NA	NA	FIG00638284	NA	NA	NA	NA	clust_2602	GV07
fid|85493919|locus|VBIGarVag249177_1112	Gardnerella vaginalis 1500E	ADES01000027	PATRIC	CDS	85493919	VBIGarVag249177_1112	NA	hypothetical protein	NA	NA	FIG00638284	NA	NA	NA	NA	clust_2605	GV07
fid|85493985|locus|VBIGarVag249177_1142	Gardnerella vaginalis 1500E	ADES01000027	PATRIC	CDS	85493985	VBIGarVag249177_1142	NA	hypothetical protein	NA	NA	FIG00638284	NA	NA	NA	NA	clust_2606	GV07
fid|42626964|locus|VBIGarVag39333_0065	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42626964	VBIGarVag39333_0065	NA	rRNA methylases	NA	NA	FIG00431541	NA	NA	NA	NA	clust_2611	GV19
fid|42627111|locus|VBIGarVag39333_0136	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42627111	VBIGarVag39333_0136	NA	Serine/threonine protein kinase PrkC, regulator of stationary phase	NA	NA	FIG00030191	NA	NA	NA	NA	clust_2612	GV19
fid|42627123|locus|VBIGarVag39333_0142	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42627123	VBIGarVag39333_0142	NA	FIG00672446: hypothetical protein	NA	NA	FIG00672445	NA	NA	NA	NA	clust_2613	GV19
fid|42627347|locus|VBIGarVag39333_0247	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42627347	VBIGarVag39333_0247	NA	hypothetical protein	NA	NA	FIG00638284	NA	NA	NA	NA	clust_2617	GV19
fid|42627421|locus|VBIGarVag39333_0285	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42627421	VBIGarVag39333_0285	NA	probable permease protein of ABC transporter system	NA	NA	FIG00672379	NA	NA	NA	NA	clust_2618	GV19
fid|42627453|locus|VBIGarVag39333_0298	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42627453	VBIGarVag39333_0298	NA	FIG00672278: hypothetical protein	NA	NA	FIG00672277	NA	NA	NA	NA	clust_2620	GV19
fid|42627543|locus|VBIGarVag39333_0341	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42627543	VBIGarVag39333_0341	NA	hypothetical protein	NA	NA	FIG00638284	NA	NA	NA	NA	clust_2622	GV19
fid|42627583|locus|VBIGarVag39333_0361	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42627583	VBIGarVag39333_0361	NA	Regulator of polyketide synthase expression	NA	NA	FIG00056421	NA	NA	NA	NA	clust_2623	GV19
fid|42628096|locus|VBIGarVag39333_0607	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42628096	VBIGarVag39333_0607	NA	hypothetical protein	NA	NA	FIG00638284	NA	NA	NA	NA	clust_2625	GV19
fid|42628110|locus|VBIGarVag39333_0614	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42628110	VBIGarVag39333_0614	NA	hypothetical protein	NA	NA	FIG00638284	NA	NA	NA	NA	clust_2626	GV19
fid|42628118|locus|VBIGarVag39333_0618	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42628118	VBIGarVag39333_0618	NA	FIG00672464: hypothetical protein	NA	NA	FIG00672463	NA	NA	NA	NA	clust_2627	GV19
fid|42628214|locus|VBIGarVag39333_0665	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42628214	VBIGarVag39333_0665	NA	CRISPR-associated helicase Cas3, protein	NA	NA	FIG01304087	NA	NA	NA	NA	clust_2628	GV19
fid|42628232|locus|VBIGarVag39333_0674	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42628232	VBIGarVag39333_0674	NA	hypothetical protein	NA	NA	FIG00638284	NA	NA	NA	NA	clust_2629	GV19
fid|42628368|locus|VBIGarVag39333_0736	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42628368	VBIGarVag39333_0736	NA	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase (EC 2.1.1.14)	2.1.1.14	5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase	FIG00000683	GO:0003871	5-methyltetrahydropteroyltriglutamate-homocysteine S-methyltransferase activity	450	Selenoamino acid metabolism	clust_2631	GV19
fid|42628368|locus|VBIGarVag39333_0736	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42628368	VBIGarVag39333_0736	NA	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase (EC 2.1.1.14)	2.1.1.14	5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase	FIG00000683	GO:0003871	5-methyltetrahydropteroyltriglutamate-homocysteine S-methyltransferase activity	270	Cysteine and methionine metabolism	clust_2631	GV19
fid|42628420|locus|VBIGarVag39333_0762	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42628420	VBIGarVag39333_0762	NA	Preprotein translocase subunit SecG (TC 3.A.5.1.1)	NA	NA	FIG00001563	GO:0016021	integral to membrane	NA	NA	clust_2632	GV19
fid|42628420|locus|VBIGarVag39333_0762	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42628420	VBIGarVag39333_0762	NA	Preprotein translocase subunit SecG (TC 3.A.5.1.1)	NA	NA	FIG00001563	GO:0015450	P-P-bond-hydrolysis-driven protein transmembrane transporter activity	NA	NA	clust_2632	GV19
fid|42628420|locus|VBIGarVag39333_0762	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42628420	VBIGarVag39333_0762	NA	Preprotein translocase subunit SecG (TC 3.A.5.1.1)	NA	NA	FIG00001563	GO:0009306	protein secretion	NA	NA	clust_2632	GV19
fid|42628527|locus|VBIGarVag39333_0815	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42628527	VBIGarVag39333_0815	NA	UTP--glucose-1-phosphate uridylyltransferase (EC 2.7.7.9)	2.7.7.9	UTP--glucose-1-phosphate uridylyltransferase	FIG00000108	GO:0003983	UTP:glucose-1-phosphate uridylyltransferase activity	520	Amino sugar and nucleotide sugar metabolism	clust_2634	GV19
fid|42628527|locus|VBIGarVag39333_0815	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42628527	VBIGarVag39333_0815	NA	UTP--glucose-1-phosphate uridylyltransferase (EC 2.7.7.9)	2.7.7.9	UTP--glucose-1-phosphate uridylyltransferase	FIG00000108	GO:0003983	UTP:glucose-1-phosphate uridylyltransferase activity	52	Galactose metabolism	clust_2634	GV19
fid|42628527|locus|VBIGarVag39333_0815	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42628527	VBIGarVag39333_0815	NA	UTP--glucose-1-phosphate uridylyltransferase (EC 2.7.7.9)	2.7.7.9	UTP--glucose-1-phosphate uridylyltransferase	FIG00000108	GO:0003983	UTP:glucose-1-phosphate uridylyltransferase activity	40	Pentose and glucuronate interconversions	clust_2634	GV19
fid|42628527|locus|VBIGarVag39333_0815	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42628527	VBIGarVag39333_0815	NA	UTP--glucose-1-phosphate uridylyltransferase (EC 2.7.7.9)	2.7.7.9	UTP--glucose-1-phosphate uridylyltransferase	FIG00000108	GO:0003983	UTP:glucose-1-phosphate uridylyltransferase activity	500	Starch and sucrose metabolism	clust_2634	GV19
fid|42628655|locus|VBIGarVag39333_0876	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42628655	VBIGarVag39333_0876	NA	FIG00672106: hypothetical protein	NA	NA	FIG00672105	NA	NA	NA	NA	clust_2635	GV19
fid|42628757|locus|VBIGarVag39333_0927	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42628757	VBIGarVag39333_0927	NA	1,4-beta-N-acetylmuramidase	NA	NA	FIG01472404	NA	NA	NA	NA	clust_2636	GV19
fid|42628857|locus|VBIGarVag39333_0974	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42628857	VBIGarVag39333_0974	NA	FIG00672056: hypothetical protein	NA	NA	FIG00672055	NA	NA	NA	NA	clust_2638	GV19
fid|42628919|locus|VBIGarVag39333_1005	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42628919	VBIGarVag39333_1005	NA	3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100)	1.1.1.100	3-oxoacyl-[acyl-carrier-protein] reductase	FIG00621114	GO:0004316	3-oxoacyl-[acyl-carrier-protein] reductase activity	61	Fatty acid biosynthesis	clust_2640	GV19
fid|42628919|locus|VBIGarVag39333_1005	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42628919	VBIGarVag39333_1005	NA	3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100)	1.1.1.100	3-oxoacyl-[acyl-carrier-protein] reductase	FIG00621114	GO:0004316	3-oxoacyl-[acyl-carrier-protein] reductase activity	780	Biotin metabolism	clust_2640	GV19
fid|42628943|locus|VBIGarVag39333_1017	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42628943	VBIGarVag39333_1017	NA	Lipid A export ATP-binding/permease protein MsbA	NA	NA	FIG00017059	NA	NA	NA	NA	clust_2642	GV19
fid|42629133|locus|VBIGarVag39333_1112	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42629133	VBIGarVag39333_1112	NA	hypothetical protein	NA	NA	FIG00638284	NA	NA	NA	NA	clust_2645	GV19
fid|42629151|locus|VBIGarVag39333_1121	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42629151	VBIGarVag39333_1121	NA	SSU ribosomal protein S16p	NA	NA	FIG00000193	GO:0005622	intracellular	NA	NA	clust_2646	GV19
fid|42629151|locus|VBIGarVag39333_1121	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42629151	VBIGarVag39333_1121	NA	SSU ribosomal protein S16p	NA	NA	FIG00000193	GO:0006412	translation	NA	NA	clust_2646	GV19
fid|42629151|locus|VBIGarVag39333_1121	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42629151	VBIGarVag39333_1121	NA	SSU ribosomal protein S16p	NA	NA	FIG00000193	GO:0003735	structural constituent of ribosome	NA	NA	clust_2646	GV19
fid|42629151|locus|VBIGarVag39333_1121	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42629151	VBIGarVag39333_1121	NA	SSU ribosomal protein S16p	NA	NA	FIG00000193	GO:0005840	ribosome	NA	NA	clust_2646	GV19
fid|42629169|locus|VBIGarVag39333_1130	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42629169	VBIGarVag39333_1130	NA	hypothetical protein	NA	NA	FIG00638284	NA	NA	NA	NA	clust_2647	GV19
fid|42629257|locus|VBIGarVag39333_1173	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42629257	VBIGarVag39333_1173	NA	hypothetical protein	NA	NA	FIG00638284	NA	NA	NA	NA	clust_2648	GV19
fid|42629305|locus|VBIGarVag39333_1196	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42629305	VBIGarVag39333_1196	NA	FIG00672175: hypothetical protein	NA	NA	FIG00672174	NA	NA	NA	NA	clust_2649	GV19
fid|42629571|locus|VBIGarVag39333_1320	Gardnerella vaginalis ATCC 14019	NC_014644	PATRIC	CDS	42629571	VBIGarVag39333_1320	NA	hypothetical protein	NA	NA	FIG00638284	NA	NA	NA	NA	clust_2652	GV19
fid|85497144|locus|VBIGarVag242669_0188	Gardnerella vaginalis 00703C2mash	ADEU01000003	PATRIC	CDS	85497144	VBIGarVag242669_0188	NA	Sialidase (EC 3.2.1.18)	3.2.1.18	Exo-alpha-sialidase	FIG00036224	GO:0004308	exo-alpha-sialidase activity	600	Sphingolipid metabolism	clust_2656	GV02
fid|85497569|locus|VBIGarVag242669_0395	Gardnerella vaginalis 00703C2mash	ADEU01000006	PATRIC	CDS	85497569	VBIGarVag242669_0395	NA	SSU ribosomal protein S16p	NA	NA	FIG00000193	GO:0005840	ribosome	NA	NA	clust_2665	GV02
fid|85497569|locus|VBIGarVag242669_0395	Gardnerella vaginalis 00703C2mash	ADEU01000006	PATRIC	CDS	85497569	VBIGarVag242669_0395	NA	SSU ribosomal protein S16p	NA	NA	FIG00000193	GO:0003735	structural constituent of ribosome	NA	NA	clust_2665	GV02
fid|85497569|locus|VBIGarVag242669_0395	Gardnerella vaginalis 00703C2mash	ADEU01000006	PATRIC	CDS	85497569	VBIGarVag242669_0395	NA	SSU ribosomal protein S16p	NA	NA	FIG00000193	GO:0005622	intracellular	NA	NA	clust_2665	GV02
fid|85497569|locus|VBIGarVag242669_0395	Gardnerella vaginalis 00703C2mash	ADEU01000006	PATRIC	CDS	85497569	VBIGarVag242669_0395	NA	SSU ribosomal protein S16p	NA	NA	FIG00000193	GO:0006412	translation	NA	NA	clust_2665	GV02
fid|85497628|locus|VBIGarVag242669_0420	Gardnerella vaginalis 00703C2mash	ADEU01000007	PATRIC	CDS	85497628	VBIGarVag242669_0420	NA	Type I restriction-modification system, specificity subunit S (EC 3.1.21.3)	3.1.21.3	Type I site-specific deoxyribonuclease	FIG00000494	NA	NA	NA	NA	clust_2667	GV02
fid|85497663|locus|VBIGarVag242669_0437	Gardnerella vaginalis 00703C2mash	ADEU01000008	PATRIC	CDS	85497663	VBIGarVag242669_0437	NA	Exonuclease SbcC	NA	NA	FIG01304601	GO:0005694	chromosome	NA	NA	clust_2668	GV02
fid|85497663|locus|VBIGarVag242669_0437	Gardnerella vaginalis 00703C2mash	ADEU01000008	PATRIC	CDS	85497663	VBIGarVag242669_0437	NA	Exonuclease SbcC	NA	NA	FIG01304601	GO:0005524	ATP binding	NA	NA	clust_2668	GV02
fid|85497663|locus|VBIGarVag242669_0437	Gardnerella vaginalis 00703C2mash	ADEU01000008	PATRIC	CDS	85497663	VBIGarVag242669_0437	NA	Exonuclease SbcC	NA	NA	FIG01304601	GO:0051276	chromosome organization and biogenesis	NA	NA	clust_2668	GV02
fid|85497675|locus|VBIGarVag242669_0443	Gardnerella vaginalis 00703C2mash	ADEU01000008	PATRIC	CDS	85497675	VBIGarVag242669_0443	NA	hypothetical protein	NA	NA	FIG00638284	NA	NA	NA	NA	clust_2671	GV02
fid|85497677|locus|VBIGarVag242669_0444	Gardnerella vaginalis 00703C2mash	ADEU01000008	PATRIC	CDS	85497677	VBIGarVag242669_0444	NA	FIG01119645: hypothetical protein	NA	NA	FIG01119644	NA	NA	NA	NA	clust_2672	GV02
fid|85497942|locus|VBIGarVag242669_0568	Gardnerella vaginalis 00703C2mash	ADEU01000008	PATRIC	CDS	85497942	VBIGarVag242669_0568	NA	UDP-glucose 4-epimerase (EC 5.1.3.2)	5.1.3.2	UDP-glucose 4-epimerase	FIG00022300	GO:0003978	UDP-glucose 4-epimerase activity	520	Amino sugar and nucleotide sugar metabolism	clust_2675	GV02
fid|85497942|locus|VBIGarVag242669_0568	Gardnerella vaginalis 00703C2mash	ADEU01000008	PATRIC	CDS	85497942	VBIGarVag242669_0568	NA	UDP-glucose 4-epimerase (EC 5.1.3.2)	5.1.3.2	UDP-glucose 4-epimerase	FIG00022300	GO:0003978	UDP-glucose 4-epimerase activity	52	Galactose metabolism	clust_2675	GV02
fid|85498038|locus|VBIGarVag242669_0613	Gardnerella vaginalis 00703C2mash	ADEU01000008	PATRIC	CDS	85498038	VBIGarVag242669_0613	NA	hypothetical protein	NA	NA	FIG00638284	NA	NA	NA	NA	clust_2679	GV02
fid|85498409|locus|VBIGarVag242669_0786	Gardnerella vaginalis 00703C2mash	ADEU01000015	PATRIC	CDS	85498409	VBIGarVag242669_0786	NA	Zinc ABC transporter, periplasmic-binding protein ZnuA	NA	NA	FIG00021555	GO:0005488	binding	NA	NA	clust_2688	GV02
fid|85498508|locus|VBIGarVag242669_0833	Gardnerella vaginalis 00703C2mash	ADEU01000016	PATRIC	CDS	85498508	VBIGarVag242669_0833	NA	Preprotein translocase subunit SecG (TC 3.A.5.1.1)	NA	NA	FIG00001563	GO:0009306	protein secretion	NA	NA	clust_2690	GV02
fid|85498508|locus|VBIGarVag242669_0833	Gardnerella vaginalis 00703C2mash	ADEU01000016	PATRIC	CDS	85498508	VBIGarVag242669_0833	NA	Preprotein translocase subunit SecG (TC 3.A.5.1.1)	NA	NA	FIG00001563	GO:0015450	P-P-bond-hydrolysis-driven protein transmembrane transporter activity	NA	NA	clust_2690	GV02
fid|85498508|locus|VBIGarVag242669_0833	Gardnerella vaginalis 00703C2mash	ADEU01000016	PATRIC	CDS	85498508	VBIGarVag242669_0833	NA	Preprotein translocase subunit SecG (TC 3.A.5.1.1)	NA	NA	FIG00001563	GO:0016021	integral to membrane	NA	NA	clust_2690	GV02
fid|85498605|locus|VBIGarVag242669_0881	Gardnerella vaginalis 00703C2mash	ADEU01000016	PATRIC	CDS	85498605	VBIGarVag242669_0881	NA	Ribulose-phosphate 3-epimerase (EC 5.1.3.1)	5.1.3.1	Ribulose-phosphate 3-epimerase	FIG00000047	GO:0004750	ribulose-phosphate 3-epimerase activity	710	Carbon fixation in photosynthetic organisms	clust_2693	GV02
